"id" "period" "season" "sum_space_free" "sum_broken" "sum_total" "mean_predict_day_spaces_free" "perc_slot_free" "perc_broken_bikes" "name" "lat" "long" "total_station_size" "average_dist_bus" "bus_stops" "average_dist_school" "num_schools" "num_hosp" "departments" "average_dist_hosp" "num_mall" "average_dist_mall" "numb_shops_mall" "surface_mall" "average_surface" "average_dist_sale" "num_sale" "max_surface_sale" "mean_surface_sale" "min_surface_sale" "tot_surface_sales" "average_dist_open_air_market" "num_open_air_market" "max_days_open" "min_days_open" "mean_days_open" "tot_days_open" "max_total_places" "min_total_places" "mean_total_places" "tot_total_places" "stat_zone" "TOTALE" "Totale.stranieri" "perc_stranieri" "use"
"233" 59 "early" "autumn" 728 310 1582 0.601382361780708 0.460176991150442 0.195954487989886 "Giulia di Barolo" 45.067405 7.6968 14 225.816160128 24 223.756706143 8 0 0 0 0 0 0 0 0 246.890368446 5 520 359 253 1798 287.519799333 3 6 6 6 18 184 66 127 381 "PIAZZA VITTORIO VENETO" 4699 435 0.0925728878484784 0
"234" 59 "morning" "spring" 478 285 1288 0.523383482513431 0.37111801242236 0.221273291925466 "Giulia di Barolo" 45.067405 7.6968 14 225.816160128 24 223.756706143 8 0 0 0 0 0 0 0 0 246.890368446 5 520 359 253 1798 287.519799333 3 6 6 6 18 184 66 127 381 "PIAZZA VITTORIO VENETO" 4699 435 0.0925728878484784 0
"235" 59 "early" "summer" 600 388 1316 0.621983338506721 0.455927051671733 0.29483282674772 "Giulia di Barolo" 45.067405 7.6968 14 225.816160128 24 223.756706143 8 0 0 0 0 0 0 0 0 246.890368446 5 520 359 253 1798 287.519799333 3 6 6 6 18 184 66 127 381 "PIAZZA VITTORIO VENETO" 4699 435 0.0925728878484784 0
"236" 59 "morning" "winter" 279 90 1232 0.482949505893995 0.226461038961039 0.073051948051948 "Giulia di Barolo" 45.067405 7.6968 14 225.816160128 24 223.756706143 8 0 0 0 0 0 0 0 0 246.890368446 5 520 359 253 1798 287.519799333 3 6 6 6 18 184 66 127 381 "PIAZZA VITTORIO VENETO" 4699 435 0.0925728878484784 0
"237" 60 "late" "autumn" 408 16 714 0.610719392834226 0.571428571428571 0.0224089635854342 "Gramsci" 45.0727 7.5803 6 134.895908256 6 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 NA 0 0 0 0
"238" 60 "morning" "spring" 337 7 552 0.523383482513431 0.610507246376812 0.0126811594202899 "Gramsci" 45.0727 7.5803 6 134.895908256 6 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 NA 0 0 0 1
"239" 60 "afternoon" "summer" 373 2 570 0.623540743863302 0.654385964912281 0.00350877192982456 "Gramsci" 45.0727 7.5803 6 134.895908256 6 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 NA 0 0 0 1
"240" 60 "night" "winter" 76 0 144 0.484950384556799 0.527777777777778 0 "Gramsci" 45.0727 7.5803 6 134.895908256 6 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 NA 0 0 0 1
"241" 61 "early" "autumn" 748 124 1356 0.601382361780708 0.551622418879056 0.0914454277286136 "Gran Madre" 45.06298 7.6985 12 205.008342925 20 227.727521877 2 0 0 0 0 0 0 0 0 112.041596827 2 586 455 325 911 0 0 0 0 0 0 0 0 0 0 "PARCO MICHELOTTI-BORGO PO" 5720 449 0.0784965034965035 0
"242" 61 "early" "spring" 617 294 1512 0.521328304612436 0.408068783068783 0.194444444444444 "Gran Madre" 45.06298 7.6985 12 205.008342925 20 227.727521877 2 0 0 0 0 0 0 0 0 112.041596827 2 586 455 325 911 0 0 0 0 0 0 0 0 0 0 "PARCO MICHELOTTI-BORGO PO" 5720 449 0.0784965034965035 0
"243" 61 "morning" "summer" 447 154 888 0.621245029620391 0.503378378378378 0.173423423423423 "Gran Madre" 45.06298 7.6985 12 205.008342925 20 227.727521877 2 0 0 0 0 0 0 0 0 112.041596827 2 586 455 325 911 0 0 0 0 0 0 0 0 0 0 "PARCO MICHELOTTI-BORGO PO" 5720 449 0.0784965034965035 0
"244" 61 "early" "winter" 790 214 2124 0.482537506968952 0.371939736346516 0.10075329566855 "Gran Madre" 45.06298 7.6985 12 205.008342925 20 227.727521877 2 0 0 0 0 0 0 0 0 112.041596827 2 586 455 325 911 0 0 0 0 0 0 0 0 0 0 "PARCO MICHELOTTI-BORGO PO" 5720 449 0.0784965034965035 0
"245" 62 "night" "autumn" 926 69 1162 0.606205755211683 0.796901893287435 0.0593803786574871 "Inghilterra 1" 45.07287 7.66574 14 202.315169592 24 0 0 0 0 0 0 0 0 0 0 257.964616314 6 387 298 263 1793 245.615689312 1 6 6 6 6 7 7 7 7 "PORTA SUSA - NUOVO TRIBUNALE" 9849 850 0.086303177987613 1
"246" 62 "night" "spring" 912 128 1316 0.521722685816941 0.693009118541033 0.0972644376899696 "Inghilterra 1" 45.07287 7.66574 14 202.315169592 24 0 0 0 0 0 0 0 0 0 0 257.964616314 6 387 298 263 1793 245.615689312 1 6 6 6 6 7 7 7 7 "PORTA SUSA - NUOVO TRIBUNALE" 9849 850 0.086303177987613 1
"247" 62 "morning" "summer" 774 88 1022 0.621049275279289 0.7573385518591 0.086105675146771 "Inghilterra 1" 45.07287 7.66574 14 202.315169592 24 0 0 0 0 0 0 0 0 0 0 257.964616314 6 387 298 263 1793 245.615689312 1 6 6 6 6 7 7 7 7 "PORTA SUSA - NUOVO TRIBUNALE" 9849 850 0.086303177987613 1
"248" 62 "afternoon" "winter" 782 125 1246 0.482661379426187 0.62760834670947 0.100321027287319 "Inghilterra 1" 45.07287 7.66574 14 202.315169592 24 0 0 0 0 0 0 0 0 0 0 257.964616314 6 387 298 263 1793 245.615689312 1 6 6 6 6 7 7 7 7 "PORTA SUSA - NUOVO TRIBUNALE" 9849 850 0.086303177987613 1
"249" 63 "early" "autumn" 1469 1 1610 0.588672941674743 0.912422360248447 0.00062111801242236 "IV Marzo" 45.0733266666667 7.68228 23 246.769779868 10 223.746975104 2 0 0 0 0 0 0 0 0 279.305171056 14 1200 482 316 6760 349.183313294 2 6 1 3 7 970 158 564 1128 "MUNICIPIO" 9777 1716 0.175513961337834 1
"250" 63 "morning" "spring" 1784 7 2093 0.523781398233014 0.85236502627807 0.00334448160535117 "IV Marzo" 45.0733266666667 7.68228 23 246.769779868 10 223.746975104 2 0 0 0 0 0 0 0 0 279.305171056 14 1200 482 316 6760 349.183313294 2 6 1 3 7 970 158 564 1128 "MUNICIPIO" 9777 1716 0.175513961337834 1
"251" 63 "early" "summer" 985 9 1104 0.619241711380504 0.892210144927536 0.00815217391304348 "IV Marzo" 45.0733266666667 7.68228 23 246.769779868 10 223.746975104 2 0 0 0 0 0 0 0 0 279.305171056 14 1200 482 316 6760 349.183313294 2 6 1 3 7 970 158 564 1128 "MUNICIPIO" 9777 1716 0.175513961337834 1
"252" 63 "early" "winter" 3153 23 4071 0.482537506968952 0.774502579218865 0.00564971751412429 "IV Marzo" 45.0733266666667 7.68228 23 246.769779868 10 223.746975104 2 0 0 0 0 0 0 0 0 279.305171056 14 1200 482 316 6760 349.183313294 2 6 1 3 7 970 158 564 1128 "MUNICIPIO" 9777 1716 0.175513961337834 1
"253" 64 "early" "autumn" 1281 167 1695 0.601382361780708 0.755752212389381 0.0985250737463127 "Lagrange" 45.06344 7.68087 15 197.06761513 18 342.101078403 2 0 0 0 2 262.970931813 50 10859 5429.5 189.390300949 29 4878 841 259 24410 0 0 0 0 0 0 0 0 0 0 "P.ZZA S. CARLO-P.ZZA CARLO FELICE" 4001 375 0.0937265683579105 1
"254" 64 "late" "spring" 1748 162 2085 0.524869029732315 0.838369304556355 0.0776978417266187 "Lagrange" 45.06344 7.68087 15 197.06761513 18 342.101078403 2 0 0 0 2 262.970931813 50 10859 5429.5 189.390300949 29 4878 841 259 24410 0 0 0 0 0 0 0 0 0 0 "P.ZZA S. CARLO-P.ZZA CARLO FELICE" 4001 375 0.0937265683579105 1
"255" 64 "early" "summer" 960 132 1305 0.62381875437615 0.735632183908046 0.101149425287356 "Lagrange" 45.06344 7.68087 15 197.06761513 18 342.101078403 2 0 0 0 2 262.970931813 50 10859 5429.5 189.390300949 29 4878 841 259 24410 0 0 0 0 0 0 0 0 0 0 "P.ZZA S. CARLO-P.ZZA CARLO FELICE" 4001 375 0.0937265683579105 1
"256" 64 "late" "winter" 868 145 1365 0.482710443608148 0.635897435897436 0.106227106227106 "Lagrange" 45.06344 7.68087 15 197.06761513 18 342.101078403 2 0 0 0 2 262.970931813 50 10859 5429.5 189.390300949 29 4878 841 259 24410 0 0 0 0 0 0 0 0 0 0 "P.ZZA S. CARLO-P.ZZA CARLO FELICE" 4001 375 0.0937265683579105 1
"257" 65 "late" "autumn" 256 0 854 0.610518302958644 0.299765807962529 0 "Largo Oropa" 45.1361 7.57636 7 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 NA 0 0 0 0
"258" 65 "late" "spring" 111 0 952 0.524269606603293 0.116596638655462 0 "Largo Oropa" 45.1361 7.57636 7 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 NA 0 0 0 0
"259" 65 "afternoon" "summer" 204 1 504 0.62232511013858 0.404761904761905 0.00198412698412698 "Largo Oropa" 45.1361 7.57636 7 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 NA 0 0 0 0
"260" 65 "night" "winter" 29 1 658 0.482942647941988 0.0440729483282675 0.00151975683890578 "Largo Oropa" 45.1361 7.57636 7 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 NA 0 0 0 0
"261" 66 "afternoon" "autumn" 551 24 889 0.611840585116314 0.619797525309336 0.0269966254218223 "Le Serre" 45.06313 7.57683 7 223.184871702 8 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 NA 0 0 0 1
"262" 66 "afternoon" "spring" 377 36 980 0.527677346873071 0.38469387755102 0.036734693877551 "Le Serre" 45.06313 7.57683 7 223.184871702 8 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 NA 0 0 0 0
"263" 66 "afternoon" "summer" 486 2 658 0.623355017180587 0.738601823708207 0.00303951367781155 "Le Serre" 45.06313 7.57683 7 223.184871702 8 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 NA 0 0 0 1
"264" 66 "night" "winter" 269 24 658 0.482942647941988 0.408814589665653 0.0364741641337386 "Le Serre" 45.06313 7.57683 7 223.184871702 8 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 NA 0 0 0 0
"265" 67 "late" "autumn" 577 5 854 0.610518302958644 0.675644028103044 0.00585480093676815 "Lesna" 45.05863 7.62037 7 145.390835486 6 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 NA 0 0 0 1
"266" 67 "afternoon" "spring" 491 116 980 0.527677346873071 0.501020408163265 0.118367346938776 "Lesna" 45.05863 7.62037 7 145.390835486 6 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 NA 0 0 0 0
"267" 67 "morning" "summer" 282 25 518 0.620757114214704 0.544401544401544 0.0482625482625483 "Lesna" 45.05863 7.62037 7 145.390835486 6 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 NA 0 0 0 0
"268" 67 "late" "winter" 167 92 637 0.482710443608148 0.262166405023548 0.144427001569859 "Lesna" 45.05863 7.62037 7 145.390835486 6 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 NA 0 0 0 0
"269" 68 "afternoon" "autumn" 749 84 1270 0.611840585116314 0.589763779527559 0.0661417322834646 "Leumann" 45.07233 7.56176 10 185.169718959 8 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 NA 0 0 0 0
"270" 68 "afternoon" "spring" 733 104 1400 0.527677346873071 0.523571428571429 0.0742857142857143 "Leumann" 45.07233 7.56176 10 185.169718959 8 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 NA 0 0 0 0
"271" 68 "afternoon" "summer" 630 35 940 0.623355017180587 0.670212765957447 0.0372340425531915 "Leumann" 45.07233 7.56176 10 185.169718959 8 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 NA 0 0 0 1
"272" 68 "morning" "winter" 367 50 890 0.482993568084551 0.412359550561798 0.0561797752808989 "Leumann" 45.07233 7.56176 10 185.169718959 8 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 NA 0 0 0 0
"273" 69 "late" "autumn" 1146 223 2662 0.611035803759934 0.430503380916604 0.0837716003005259 "Lingotto Fiere" 45.03105 7.666585 22 207.859772205 8 307.972176416 8 0 0 0 1 68.3515541424 74 12048 12048 99.1109279478 9 2900 831 390 7485 0 0 0 0 0 0 0 0 0 0 "MOLINETTE-MILLEFONTI" 15183 3127 0.205954027530791 0
"274" 69 "evening" "spring" 1325 274 2948 0.521782424579897 0.449457259158752 0.092944369063772 "Lingotto Fiere" 45.03105 7.666585 22 207.859772205 8 307.972176416 8 0 0 0 1 68.3515541424 74 12048 12048 99.1109279478 9 2900 831 390 7485 0 0 0 0 0 0 0 0 0 0 "MOLINETTE-MILLEFONTI" 15183 3127 0.205954027530791 0
"275" 69 "evening" "summer" 1500 202 2288 0.621646796660952 0.655594405594406 0.0882867132867133 "Lingotto Fiere" 45.03105 7.666585 22 207.859772205 8 307.972176416 8 0 0 0 1 68.3515541424 74 12048 12048 99.1109279478 9 2900 831 390 7485 0 0 0 0 0 0 0 0 0 0 "MOLINETTE-MILLEFONTI" 15183 3127 0.205954027530791 1
"276" 69 "evening" "winter" 1232 352 3784 0.482534653868603 0.325581395348837 0.0930232558139535 "Lingotto Fiere" 45.03105 7.666585 22 207.859772205 8 307.972176416 8 0 0 0 1 68.3515541424 74 12048 12048 99.1109279478 9 2900 831 390 7485 0 0 0 0 0 0 0 0 0 0 "MOLINETTE-MILLEFONTI" 15183 3127 0.205954027530791 0
"277" 70 "afternoon" "autumn" 1297 107 1778 0.611840585116314 0.729471316085489 0.0601799775028121 "Lione" 45.05993 7.65636 14 236.753852767 15 201.933207855 4 0 0 0 0 0 0 0 0 200.261045376 2 400 400 400 800 0 0 0 0 0 0 0 0 0 0 "SAN PAOLO" 22325 4131 0.185039193729003 1
"278" 70 "afternoon" "spring" 1030 448 1974 0.527846828538404 0.521783181357649 0.226950354609929 "Lione" 45.05993 7.65636 14 236.753852767 15 201.933207855 4 0 0 0 0 0 0 0 0 200.261045376 2 400 400 400 800 0 0 0 0 0 0 0 0 0 0 "SAN PAOLO" 22325 4131 0.185039193729003 0
"279" 70 "afternoon" "summer" 694 212 1316 0.623355017180587 0.527355623100304 0.161094224924012 "Lione" 45.05993 7.65636 14 236.753852767 15 201.933207855 4 0 0 0 0 0 0 0 0 200.261045376 2 400 400 400 800 0 0 0 0 0 0 0 0 0 0 "SAN PAOLO" 22325 4131 0.185039193729003 0
"280" 70 "morning" "winter" 761 207 1246 0.482993568084551 0.610754414125201 0.166131621187801 "Lione" 45.05993 7.65636 14 236.753852767 15 201.933207855 4 0 0 0 0 0 0 0 0 200.261045376 2 400 400 400 800 0 0 0 0 0 0 0 0 0 0 "SAN PAOLO" 22325 4131 0.185039193729003 1
"281" 71 "morning" "autumn" 682 168 1476 0.606918763040794 0.462059620596206 0.113821138211382 "Livorno" 45.087155 7.669775 18 118.024460588 4 0 0 0 0 0 1 58.6997303027 37 15408 15408 112.385051614 15 6000 1044 280 15660 0 0 0 0 0 0 0 0 0 0 "TEKSID-OSPED. AMEDEO DI SAVOIA" 14085 3431 0.243592474263401 0
"282" 71 "morning" "spring" 680 299 1656 0.523383482513431 0.410628019323671 0.180555555555556 "Livorno" 45.087155 7.669775 18 118.024460588 4 0 0 0 0 0 1 58.6997303027 37 15408 15408 112.385051614 15 6000 1044 280 15660 0 0 0 0 0 0 0 0 0 0 "TEKSID-OSPED. AMEDEO DI SAVOIA" 14085 3431 0.243592474263401 0
"283" 71 "morning" "summer" 759 172 1332 0.621245029620391 0.56981981981982 0.129129129129129 "Livorno" 45.087155 7.669775 18 118.024460588 4 0 0 0 0 0 1 58.6997303027 37 15408 15408 112.385051614 15 6000 1044 280 15660 0 0 0 0 0 0 0 0 0 0 "TEKSID-OSPED. AMEDEO DI SAVOIA" 14085 3431 0.243592474263401 0
"284" 71 "afternoon" "winter" 752 248 1602 0.482661379426187 0.469413233458177 0.154806491885144 "Livorno" 45.087155 7.669775 18 118.024460588 4 0 0 0 0 0 1 58.6997303027 37 15408 15408 112.385051614 15 6000 1044 280 15660 0 0 0 0 0 0 0 0 0 0 "TEKSID-OSPED. AMEDEO DI SAVOIA" 14085 3431 0.243592474263401 0
"285" 72 "morning" "autumn" 898 21 1411 0.607080585625875 0.636428065201984 0.0148830616583983 "Livorno 2" 45.087035 7.669265 17 114.150195209 4 0 0 0 0 0 1 57.2459253691 37 15408 15408 113.343453478 16 6000 1010 280 16166 0 0 0 0 0 0 0 0 0 0 "TEKSID-OSPED. AMEDEO DI SAVOIA" 14085 3431 0.243592474263401 1
"286" 72 "morning" "spring" 867 238 1564 0.523383482513431 0.554347826086957 0.152173913043478 "Livorno 2" 45.087035 7.669265 17 114.150195209 4 0 0 0 0 0 1 57.2459253691 37 15408 15408 113.343453478 16 6000 1010 280 16166 0 0 0 0 0 0 0 0 0 0 "TEKSID-OSPED. AMEDEO DI SAVOIA" 14085 3431 0.243592474263401 1
"287" 72 "morning" "summer" 828 71 1258 0.621245029620391 0.65818759936407 0.0564387917329094 "Livorno 2" 45.087035 7.669265 17 114.150195209 4 0 0 0 0 0 1 57.2459253691 37 15408 15408 113.343453478 16 6000 1010 280 16166 0 0 0 0 0 0 0 0 0 0 "TEKSID-OSPED. AMEDEO DI SAVOIA" 14085 3431 0.243592474263401 1
"288" 72 "morning" "winter" 727 209 1513 0.482993568084551 0.480502313284865 0.13813615333774 "Livorno 2" 45.087035 7.669265 17 114.150195209 4 0 0 0 0 0 1 57.2459253691 37 15408 15408 113.343453478 16 6000 1010 280 16166 0 0 0 0 0 0 0 0 0 0 "TEKSID-OSPED. AMEDEO DI SAVOIA" 14085 3431 0.243592474263401 0
"289" 73 "morning" "autumn" 420 167 1140 0.606436663801933 0.368421052631579 0.146491228070175 "Lungo Po Cadorna" 45.06549 7.69871 15 205.989945046 21 269.319434591 2 0 0 0 0 0 0 0 0 283.789125262 4 586 386 253 1544 295.221206806 1 6 6 6 6 184 184 184 184 "PIAZZA VITTORIO VENETO" 4699 435 0.0925728878484784 0
"290" 73 "morning" "spring" 487 174 1380 0.523383482513431 0.352898550724638 0.126086956521739 "Lungo Po Cadorna" 45.06549 7.69871 15 205.989945046 21 269.319434591 2 0 0 0 0 0 0 0 0 283.789125262 4 586 386 253 1544 295.221206806 1 6 6 6 6 184 184 184 184 "PIAZZA VITTORIO VENETO" 4699 435 0.0925728878484784 0
"291" 73 "early" "summer" 596 203 1380 0.621774702078067 0.431884057971014 0.147101449275362 "Lungo Po Cadorna" 45.06549 7.69871 15 205.989945046 21 269.319434591 2 0 0 0 0 0 0 0 0 283.789125262 4 586 386 253 1544 295.221206806 1 6 6 6 6 184 184 184 184 "PIAZZA VITTORIO VENETO" 4699 435 0.0925728878484784 0
"292" 73 "early" "winter" 442 193 2625 0.482384611996796 0.168380952380952 0.0735238095238095 "Lungo Po Cadorna" 45.06549 7.69871 15 205.989945046 21 269.319434591 2 0 0 0 0 0 0 0 0 283.789125262 4 586 386 253 1544 295.221206806 1 6 6 6 6 184 184 184 184 "PIAZZA VITTORIO VENETO" 4699 435 0.0925728878484784 0
"293" 74 "morning" "autumn" 442 8 581 0.607080585625875 0.760757314974182 0.0137693631669535 "Lupo" 45.06566 7.57905 7 208.976823647 12 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 NA 0 0 0 1
"294" 74 "morning" "spring" 317 12 644 0.523383482513431 0.492236024844721 0.0186335403726708 "Lupo" 45.06566 7.57905 7 208.976823647 12 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 NA 0 0 0 0
"295" 74 "afternoon" "summer" 526 8 658 0.623355017180587 0.799392097264438 0.0121580547112462 "Lupo" 45.06566 7.57905 7 208.976823647 12 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 NA 0 0 0 1
"296" 74 "evening" "winter" 469 32 1218 0.482691616671219 0.385057471264368 0.0262725779967159 "Lupo" 45.06566 7.57905 7 208.976823647 12 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 NA 0 0 0 0
"297" 75 "morning" "autumn" 737 89 990 0.618426397081807 0.744444444444444 0.0898989898989899 "Madama Cristina" 45.047315 7.6758 18 212.080995954 14 92.1736126757 4 0 0 0 0 0 0 0 0 218.317157758 9 980 446 258 4020 0 0 0 0 0 0 0 0 0 0 "CORSO DANTE-PONTE ISABELLA" 14742 1827 0.123931623931624 1
"298" 75 "night" "summer" 535 18 738 0.622573497068667 0.724932249322493 0.024390243902439 "Madama Cristina" 45.047315 7.6758 18 212.080995954 14 92.1736126757 4 0 0 0 0 0 0 0 0 218.317157758 9 980 446 258 4020 0 0 0 0 0 0 0 0 0 0 "CORSO DANTE-PONTE ISABELLA" 14742 1827 0.123931623931624 1
"299" 76 "early" "autumn" 941 139 1443 0.601341495762122 0.652113652113652 0.0963270963270963 "Marconi 1" 45.05546 7.68267 13 245.793947487 11 82.6988857925 1 0 0 0 0 0 0 0 0 275.28524951 1 481 481 481 481 0 0 0 0 0 0 0 0 0 0 "S. SALVARIO - VALENTINO" 11518 2612 0.226775481854489 1
"300" 76 "early" "spring" 1142 111 1625 0.521273109968063 0.702769230769231 0.0683076923076923 "Marconi 1" 45.05546 7.68267 13 245.793947487 11 82.6988857925 1 0 0 0 0 0 0 0 0 275.28524951 1 481 481 481 481 0 0 0 0 0 0 0 0 0 0 "S. SALVARIO - VALENTINO" 11518 2612 0.226775481854489 1
"301" 76 "morning" "summer" 664 52 962 0.621245029620391 0.69022869022869 0.0540540540540541 "Marconi 1" 45.05546 7.68267 13 245.793947487 11 82.6988857925 1 0 0 0 0 0 0 0 0 275.28524951 1 481 481 481 481 0 0 0 0 0 0 0 0 0 0 "S. SALVARIO - VALENTINO" 11518 2612 0.226775481854489 1
"302" 76 "afternoon" "winter" 663 98 1157 0.482661379426187 0.573033707865168 0.0847018150388937 "Marconi 1" 45.05546 7.68267 13 245.793947487 11 82.6988857925 1 0 0 0 0 0 0 0 0 275.28524951 1 481 481 481 481 0 0 0 0 0 0 0 0 0 0 "S. SALVARIO - VALENTINO" 11518 2612 0.226775481854489 1
"303" 77 "late" "autumn" 1124 153 1725 0.613550731527629 0.651594202898551 0.088695652173913 "Maria Vittoria" 45.065135 7.692285 15 256.920877779 17 208.830846584 12 0 0 0 0 0 0 0 0 172.984535891 5 354 289 253 1449 284.180793732 2 6 6 6 12 184 11 97 195 "PIAZZA VITTORIO VENETO" 4699 435 0.0925728878484784 1
"304" 77 "afternoon" "spring" 881 511 2115 0.527846828538404 0.416548463356974 0.24160756501182 "Maria Vittoria" 45.065135 7.692285 15 256.920877779 17 208.830846584 12 0 0 0 0 0 0 0 0 172.984535891 5 354 289 253 1449 284.180793732 2 6 6 6 12 184 11 97 195 "PIAZZA VITTORIO VENETO" 4699 435 0.0925728878484784 0
"305" 77 "early" "summer" 820 286 1395 0.622010253312662 0.587813620071685 0.205017921146953 "Maria Vittoria" 45.065135 7.692285 15 256.920877779 17 208.830846584 12 0 0 0 0 0 0 0 0 172.984535891 5 354 289 253 1449 284.180793732 2 6 6 6 12 184 11 97 195 "PIAZZA VITTORIO VENETO" 4699 435 0.0925728878484784 0
"306" 77 "afternoon" "winter" 288 140 1125 0.481338958549212 0.256 0.124444444444444 "Maria Vittoria" 45.065135 7.692285 15 256.920877779 17 208.830846584 12 0 0 0 0 0 0 0 0 172.984535891 5 354 289 253 1449 284.180793732 2 6 6 6 12 184 11 97 195 "PIAZZA VITTORIO VENETO" 4699 435 0.0925728878484784 0
"307" 78 "night" "autumn" 725 43 855 0.595766541757019 0.847953216374269 0.0502923976608187 "Matteotti 1" 45.066305 7.674805 15 221.438801845 24 183.382191007 8 0 0 0 0 0 0 0 0 133.239231422 4 590 432 370 1731 0 0 0 0 0 0 0 0 0 0 "COMANDI MILITARI" 5157 310 0.0601124684894318 1
"308" 78 "late" "spring" 1740 100 2055 0.524637656436915 0.846715328467153 0.048661800486618 "Matteotti 1" 45.066305 7.674805 15 221.438801845 24 183.382191007 8 0 0 0 0 0 0 0 0 133.239231422 4 590 432 370 1731 0 0 0 0 0 0 0 0 0 0 "COMANDI MILITARI" 5157 310 0.0601124684894318 1
"309" 78 "late" "summer" 336 45 390 0.619027537886862 0.861538461538462 0.115384615384615 "Matteotti 1" 45.066305 7.674805 15 221.438801845 24 183.382191007 8 0 0 0 0 0 0 0 0 133.239231422 4 590 432 370 1731 0 0 0 0 0 0 0 0 0 0 "COMANDI MILITARI" 5157 310 0.0601124684894318 1
"310" 78 "late" "winter" 936 19 1365 0.482710443608148 0.685714285714286 0.0139194139194139 "Matteotti 1" 45.066305 7.674805 15 221.438801845 24 183.382191007 8 0 0 0 0 0 0 0 0 133.239231422 4 590 432 370 1731 0 0 0 0 0 0 0 0 0 0 "COMANDI MILITARI" 5157 310 0.0601124684894318 1
"311" 79 "late" "autumn" 1255 123 1521 0.608923718833135 0.825115055884287 0.0808678500986193 "Matteotti 2" 45.067975 7.67032 13 216.729928947 14 205.554032775 4 0 0 0 0 0 0 0 0 224.79958014 3 370 315 260 946 0 0 0 0 0 0 0 0 0 0 "COMANDI MILITARI" 5157 310 0.0601124684894318 1
"312" 79 "night" "spring" 1040 97 1222 0.521722685816941 0.851063829787234 0.0793780687397709 "Matteotti 2" 45.067975 7.67032 13 216.729928947 14 205.554032775 4 0 0 0 0 0 0 0 0 224.79958014 3 370 315 260 946 0 0 0 0 0 0 0 0 0 0 "COMANDI MILITARI" 5157 310 0.0601124684894318 1
"313" 79 "evening" "summer" 1137 61 1365 0.621508966578055 0.832967032967033 0.0446886446886447 "Matteotti 2" 45.067975 7.67032 13 216.729928947 14 205.554032775 4 0 0 0 0 0 0 0 0 224.79958014 3 370 315 260 946 0 0 0 0 0 0 0 0 0 0 "COMANDI MILITARI" 5157 310 0.0601124684894318 1
"314" 79 "night" "winter" 850 100 1209 0.483067400801038 0.703060380479735 0.0827129859387924 "Matteotti 2" 45.067975 7.67032 13 216.729928947 14 205.554032775 4 0 0 0 0 0 0 0 0 224.79958014 3 370 315 260 946 0 0 0 0 0 0 0 0 0 0 "COMANDI MILITARI" 5157 310 0.0601124684894318 1
