"","id_stazione","nome","observations","station_operation_days","avg_min_interval","sd_min_interval","max_min_interval","avg_available","avg_spaces","avg_total"
"133","75be188ad8a1e26e09b945659599c2c1","O.G.R.",719,99.2137268518518,198.951599443672,149.050714318533,2459.41666666667,3.5201668984701,14.3727399165508,17.8929068150209
"134","75f7e1a9926635ef44f5e6a80bfdc09f","Regina Margherita 4",719,99.2135069444444,198.951159017153,149.084044718258,2459.41666666667,6.86648122392211,9.87899860917942,16.7454798331015
"135","77e77de1eeff89cff817a0616b6c76b6","Statuto 2",718,99.2129976851852,199.231499535747,149.470904680493,2459.4,3.43871866295265,9.75348189415042,13.1922005571031
"136","7834c76b788db0c7f9bc130bc2dcedd4","Castello 2",1863,228.715324074074,176.817641796386,96.7394014164027,3366.25,6.34514224369297,12.8491680085883,19.1943102522813
"137","78588808309cc54bf936b7647a62e0a7","Galileo Ferraris 4",1865,228.715324074074,176.628025022341,96.1800018126968,3366.25,3.8058981233244,19.2573726541555,23.0632707774799
"138","7a2d2189b2c77bf77cf48728e207c486","Lagrange",1865,228.715324074074,176.628025022341,96.0997877047092,3366.25,4.41930294906166,8.76193029490617,13.1812332439678
"139","7a923dcd39517c945a38d09f86039a32","Matteotti 3",1865,228.715324074074,176.628025022341,96.0345724005216,3366.25,3.10563002680965,19.0664879356568,22.1721179624665
"140","7aacdceecb6143183185e9d182821fe3","Principi d`Acaja 1",719,99.213912037037,198.956212331943,149.049413329214,2459.41666666667,3.80250347705146,9.52433936022253,13.326842837274
"141","7bab9c15c77104412b391ebe188346af","Porta Palatina",711,98.0884606481481,198.911533052039,149.51276120886,2459.41666666667,3.73839662447257,8.70042194092827,12.4388185654008
"142","7bca8a3ba888cc51fa918a67b59ec761","Sommeiller",718,99.2129050925926,199.231313834726,149.725088129943,2459.4,3.39136490250696,6.65181058495822,10.0431754874652
"143","7c35ff96c38504cba80c629c7e49617b","Carlo Alberto",1865,228.715324074074,176.628025022341,96.1570504535839,3366.25,5.24611260053619,7.81662198391421,13.0627345844504
"144","7c3aec60b271b1e9ad200b335f499255","IV Marzo",720,99.2130439814815,198.678171296296,149.122858551218,2459.41666666667,3.90833333333333,18.9166666666667,22.825
"145","7d05992e00a00bb8a7e14e60a816aac2","Tortona",1179,149.795127314815,183.108849307323,104.038892506302,3366.25,10.2578456318914,5.62425784563189,15.8821034775233
"146","7dcf829c0482125b211b89eb5844b675","Universita` 1",719,99.2135532407407,198.955493741307,148.980007064648,2459.41666666667,6.70236439499305,9.77746870653686,16.4798331015299
"147","7e5a6293440ed4d665c26462cd114ff4","Reggia",2582,328.179826388889,183.051962303124,114.106832556629,3366.25,3.05112316034082,3.76413632842758,6.8152594887684
"148","7e96f731b9be24aa6809d4f086a8c68e","Livorno 2",1864,228.7153125,176.722782546495,96.1148603491852,3366.25,7.69957081545064,8.11158798283262,15.8111587982833
"149","808f2aa41bc2dc947db6bfe6585fc133","Belfiore",719,99.2137847222222,198.951715345387,149.154206995833,2459.41666666667,4.19193324061196,7.71627260083449,11.9082058414465
"150","80985a9063347ab86abae8211ae7fadf","Nizza 3",719,99.2142592592593,198.956907742235,149.20796950589,2459.41666666667,8.70653685674548,3.04728789986092,11.7538247566064
"151","81a2a8dc4259577e87a0ce15f09ff782","Molinette 2",1864,228.715324074074,176.722782546495,96.1359283695504,3366.25,9.24839055793991,5.23497854077253,14.4833690987124
"152","81d625ed4c74d8febd7892c26dc1f3f7","IV Marzo",1284,163.666921296296,183.691523883697,100.677604790163,3366.25,4,16.6028037383178,20.6028037383178
"153","830efaa8346926a8448a231d6028067c","Mauriziano 2",1864,228.715324074074,176.722782546495,96.3034002512524,3366.25,6.03326180257511,7.89109442060086,13.924356223176
"154","8341acb6670a6aee0d7e63cfca3ff152","Giolitti 1",1863,228.715324074074,176.817641796386,96.4379855012169,3366.25,5.43263553408481,9.9951690821256,15.4278046162104
