"Anno";"Provincia";"CodiceIstatComune";"Comune";"DenominazioneEsercizio";"Indirizzo";"Tipologia";"SettoreMerceologico";"SuperficieDiVenditaMq";"InseritoInCC";"NuovaApertura";"Cessazione";"AmpliamentoRiduzione";"Volturazione";""
"2014";"Torino";"1058";"CARIGNANO";"COOP. TOP LABOR S.C.";"CORSO CESARE BATTISTI 26";"M";"Misto";"425";"NO";"0";"0";"0";"0";""
"2014";"Torino";"1059";"CARMAGNOLA";"QUATTROCCI SRL";"VIA SOMMARIVA";"M";"Non alimentare";"800";"SI";"1";"0";"0";"0";""
"2014";"Torino";"1063";"CASELLE TORINESE";"SAL.BERT. SNC DI SALVINI CARMELA E C.";"VIA CIRCONVALLAZIONE 16";"M";"Misto";"383";"NO";"0";"0";"0";"0";""
"2014";"Torino";"1066";"CASTELLAMONTE";"BILLA AG";"FRAZIONE  S. ANTONIO 155";"M";"Misto";"832";"SI";"0";"0";"0";"0";""
"2014";"Torino";"1078";"CHIERI";"CARONI SRL";"VIA ANDEZENO 59";"M";"Non alimentare";"1200";"NO";"0";"0";"0";"0";""
"2014";"Torino";"1082";"CHIVASSO";"IN S MERCATO SPA";"VIA PLATIS 5";"M";"Misto";"392";"NO";"0";"0";"0";"0";""
"2014";"Torino";"1059";"CARMAGNOLA";"AUTOLEONE";"VIA POIRINO 101";"M";"Non alimentare";"1100";"NO";"0";"0";"0";"0";""
"2014";"Torino";"1059";"CARMAGNOLA";"G.M.CE GRANDI MAGAZZINI CEVA Srl";"Via del Porto 21";"M";"Non alimentare";"481";"SI";"0";"0";"0";"0";""
"2014";"Torino";"1063";"CASELLE TORINESE";"PENNY MARKET";"STRADA AEROPORTO";"M";"Misto";"938";"NO";"0";"0";"0";"0";""
"2014";"Torino";"1069";"CAVAGNOLO";"BORELLO MARKET DI BORELLO F. E C. SAS";"VIA C.COLOMBO 100 B";"M";"Misto";"343";"NO";"0";"0";"0";"0";""
"2014";"Torino";"1070";"CAVOUR";"ISOARDI SNC DI ISOARDI DAVIDE E MARCO";"VIA PINEROLO 77";"M";"Non alimentare";"239";"NO";"0";"0";"0";"0";""
"2014";"Torino";"1074";"CESANA TORINESE";"Besson Sport Srl";"Frazione San Sicario  Alto Res.13/c";"M";"Non alimentare";"168";"NO";"0";"0";"0";"0";""
"2014";"Torino";"1076";"CHIANOCCO";"UNIEURO  SPA";"FRAZ.VERNETTO 10";"M";"Non alimentare";"1444";"SI";"0";"0";"0";"0";""
"2014";"Torino";"1078";"CHIERI";"CAPRA DI CAPRA ANGELA E C. SNC";"VIA BALBO 1";"M";"Non alimentare";"541";"NO";"0";"0";"0";"0";""
"2014";"Torino";"1082";"CHIVASSO";"OVS  S.P.A";"VIA TORINO 71";"M";"Non alimentare";"979";"NO";"0";"0";"0";"1";""
"2014";"Torino";"1057";"CAREMA";"PEILA BRUNO SRL";"VIA NAZIONALE 7";"M";"Non alimentare";"408";"NO";"0";"0";"0";"0";""
"2014";"Torino";"1058";"CARIGNANO";"DIMAR SPA";"VIA VIGADA 4";"M";"Misto";"900";"NO";"0";"0";"0";"0";""
"2014";"Torino";"1059";"CARMAGNOLA";"JUMBO SPORT S.R.L.";"VIA GIOLITTI 12/16";"M";"Non alimentare";"348";"NO";"0";"0";"0";"0";""
"2014";"Torino";"1063";"CASELLE TORINESE";"M.OTTO SRL";"VIA COTTOLENGO 2";"G";"Non alimentare";"3840";"NO";"0";"0";"0";"0";""
"2014";"Torino";"1063";"CASELLE TORINESE";"MOBILMERCATO SRL";"KM 15.100 PROVINCIALE TORINO-LANZO";"M";"Non alimentare";"1120";"NO";"0";"0";"0";"0";""
"2014";"Torino";"1068";"CASTIGLIONE TORINESE";"BORELLO SRL";"VIA DON G.BROVERO 8";"M";"Misto";"201";"NO";"0";"0";"0";"0";""
"2014";"Torino";"1070";"CAVOUR";"SHOPPING SNC DI BRUNA ED ELENA MARTINI";"VIA PINEROLO 59";"M";"Misto";"315";"NO";"0";"0";"0";"0";""
"2014";"Torino";"1078";"CHIERI";"SRL CHIERIMARKET";"VIA VITTORIO EMANUELE 103";"M";"Misto";"803";"NO";"0";"0";"0";"0";""
"2014";"Torino";"1078";"CHIERI";"MORRA GIACOMO E C. SAS";"VIA VITTORIO EMANUELE 57";"M";"Non alimentare";"287";"NO";"0";"0";"0";"0";""
"2014";"Torino";"1082";"CHIVASSO";"SPESA INTELLIGENTE S.P.A";"VIA LUNGO PIAZZA D'ARMI 7";"M";"Misto";"500";"NO";"0";"0";"0";"0";""
"2014";"Torino";"1082";"CHIVASSO";"SESIA SPA";"VIA DEI BERSAGLIERI 18";"M";"Non alimentare";"360";"NO";"0";"0";"0";"0";""
"2014";"Torino";"1059";"CARMAGNOLA";"PROGRESSO SRL";"VIA POIRINO 6";"M";"Non alimentare";"281";"NO";"0";"0";"0";"0";""
"2014";"Torino";"1059";"CARMAGNOLA";"MOBILI NOTA Srl";"VIA SOMMARIVA 143";"M";"Non alimentare";"400";"NO";"0";"0";"0";"0";""
"2014";"Torino";"1059";"CARMAGNOLA";"LINEA ARREDAMENTI F.LLI RIBOTTA DI RIBOTTA D. e C. SNC";"VIA FRATELLI VERCELLI 113/7";"M";"Non alimentare";"388";"NO";"0";"0";"0";"0";""
"2014";"Torino";"1059";"CARMAGNOLA";"LANCAR SPA";"VIA POIRINO 101";"M";"Non alimentare";"400";"NO";"0";"0";"0";"0";""
"2014";"Torino";"1063";"CASELLE TORINESE";"FINAIRPORT SERVICE SPA";"C/O AREOPORTO CITTA' DI TORINO";"M";"Misto";"360";"NO";"0";"0";"0";"0";""
"2014";"Torino";"1063";"CASELLE TORINESE";"PASTICCERIA LA BAITA SRL";"VIA LEINI' 16";"M";"Alimentare";"350";"NO";"0";"0";"0";"0";""
"2014";"Torino";"1066";"CASTELLAMONTE";"MAXI DI SRL";"VIA GIACOMO BUFFA 12/G";"M";"Misto";"775";"NO";"0";"0";"0";"0";""
"2014";"Torino";"1069";"CAVAGNOLO";"GIOVARA SERGIO";"VIA C.COLOMBO 63";"M";"Non alimentare";"400";"NO";"0";"0";"0";"0";""
"2014";"Torino";"1070";"CAVOUR";"BERTOLOTTO LEGNODUE SRL";"VIA PINEROLO 113";"M";"Non alimentare";"321";"NO";"0";"0";"0";"0";""
"2014";"Torino";"1078";"CHIERI";"FRAGEMA SRL";"STRADA CAMBIANO 208/A";"M";"Misto";"452";"NO";"0";"0";"0";"0";""
"2014";"Torino";"1078";"CHIERI";"GALLENCA SPA";"VIA POLESINE 2";"M";"Non alimentare";"851";"SI";"0";"0";"0";"0";""
"2014";"Torino";"1058";"CARIGNANO";"BAUDUCCO SRL";"C.SO TORINO 10";"M";"Non alimentare";"389";"NO";"0";"0";"0";"0";""
"2014";"Torino";"1059";"CARMAGNOLA";"G.S. SPA";"VIA S. F. DI SALES 54";"M";"Misto";"2240";"NO";"0";"0";"0";"0";""
"2014";"Torino";"1059";"CARMAGNOLA";"GRUPPO GS";"VIALE GARIBALDI 8";"M";"Misto";"1200";"NO";"0";"0";"0";"0";""
"2014";"Torino";"1059";"CARMAGNOLA";"COOPERATIVA TOP CABOR SNC";"VIA TORINO 72";"M";"Misto";"476";"NO";"0";"0";"0";"0";""
"2014";"Torino";"1059";"CARMAGNOLA";"DEICHMANN CALZATURE SRL";"VIA SOMMARIVA 29/1-2";"M";"Non alimentare";"415";"SI";"1";"0";"0";"0";""
"2014";"Torino";"1078";"CHIERI";"GALASSIA SRL";"C.SO TORINO 78";"M";"Misto";"534";"NO";"0";"0";"0";"0";""
"2014";"Torino";"1082";"CHIVASSO";"IDROSANITARIA SRL";"STRADALE TORINO 127";"M";"Non alimentare";"280";"NO";"0";"0";"0";"0";""
"2014";"Torino";"1082";"CHIVASSO";"LDD S.P.A.";"STRADALE TORINO 231";"M";"Misto";"599";"NO";"0";"0";"0";"0";""
"2014";"Torino";"1082";"CHIVASSO";"PAGETTO PAOLO EREDI DI PAGETTO MARIO e C. SNC";"VIA MONTANARO 41";"M";"Non alimentare";"707";"NO";"0";"0";"0";"0";""
"2014";"Torino";"1058";"CARIGNANO";"SMART PET SAS";"VIA SILVIO PELLICO 81";"M";"Non alimentare";"219";"NO";"1";"0";"0";"0";""
"2014";"Torino";"1059";"CARMAGNOLA";"MAXI DI SRL";"VIA RACCONIGI 38";"M";"Misto";"418";"NO";"0";"0";"0";"1";""
"2014";"Torino";"1059";"CARMAGNOLA";"Cebion Srl";"Viale Barbaroux 39/2";"M";"Misto";"399";"NO";"0";"1";"0";"0";""
"2014";"Torino";"1063";"CASELLE TORINESE";"GUERCIO S.P.A.";"STRADA CIRIE'";"M";"Non alimentare";"1797";"NO";"0";"0";"0";"0";""
"2014";"Torino";"1065";"CASTAGNOLE PIEMONTE";"NUME SRL DI GATTIGLIA VITTORIO";"LARGO TRENTO 5";"M";"Misto";"398";"NO";"0";"0";"0";"0";""
"2014";"Torino";"1069";"CAVAGNOLO";"MONDO NATURA DI EMANUEL ADRIANA E C. SNC";"VIA C.COLOMBO 100";"M";"Misto";"179";"NO";"0";"0";"0";"0";""
"2014";"Torino";"1072";"CERES";"LA CANAVESANA Snc";"Via Lanzo 34";"M";"Misto";"453";"NO";"0";"0";"0";"0";""
"2014";"Torino";"1059";"CARMAGNOLA";"BENNET SPA";"VIA SOMMARIVA 29/1-2";"G";"Misto";"4550";"SI";"1";"0";"0";"0";""
"2014";"Torino";"1059";"CARMAGNOLA";"CASA PIOCHEUR ITALY SRL";"VIA SOMMARIVA";"M";"Non alimentare";"835";"SI";"1";"0";"0";"0";""
"2014";"Torino";"1059";"CARMAGNOLA";"TAKKO FASHION ITALIA SRL";"VIA SOMMARIVA";"M";"Non alimentare";"430";"SI";"1";"0";"0";"0";""
"2014";"Torino";"1063";"CASELLE TORINESE";"BERTETTO GIOVANNI E C. SNC";"STRADA PROVINCIALE TORINO 9";"M";"Non alimentare";"1126";"NO";"0";"0";"0";"0";""
"2014";"Torino";"1063";"CASELLE TORINESE";"SAS ALFARANO MOBILI DI DETONI M. E C.";"STRADA CIRIE' 76";"M";"Non alimentare";"688";"NO";"0";"0";"0";"0";""
"2014";"Torino";"1063";"CASELLE TORINESE";"COMMERCIALE VIALE srl";"VIA MDRE TERESA CALCUTTA 33";"M";"Misto";"1200";"SI";"0";"0";"0";"0";""
"2014";"Torino";"1070";"CAVOUR";"ISOARDI MARCO";"VIA PINEROLO 98";"M";"Non alimentare";"312";"NO";"0";"0";"0";"0";""
"2014";"Torino";"1076";"CHIANOCCO";"MARIO GARDA  SRL";"FRAZIONE VERNETTO 62";"M";"Non alimentare";"300";"NO";"0";"0";"0";"0";""
"2014";"Torino";"1076";"CHIANOCCO";"BILLA AG PENNY MARKET";"FRAZIONE  VERNETTO";"M";"Misto";"685";"SI";"0";"0";"0";"0";""
"2014";"Torino";"1078";"CHIERI";"DE STEFANIS ROBERTO";"CORSO TORINO 78";"M";"Non alimentare";"593";"NO";"0";"0";"0";"0";""
"2014";"Torino";"1078";"CHIERI";"MAGAZZINI MONTELLO SPA";"VIA POLESINE 2";"M";"Non alimentare";"820";"SI";"0";"0";"0";"0";""
"2014";"Torino";"1081";"CHIUSA DI SAN MICHELE";"R.P.R. CERAMICHE SNC";"VIA SUSA 30";"M";"Non alimentare";"390";"NO";"0";"0";"0";"0";""
"2014";"Torino";"1082";"CHIVASSO";"MAGIS CASA SRL";"STRADALE TORINO 135";"M";"Non alimentare";"766";"NO";"0";"0";"0";"0";""
"2014";"Torino";"1057";"CAREMA";"AGRARIA CAREMESE SRL";"VIA NAZIONALE 29";"M";"Non alimentare";"561";"NO";"0";"0";"0";"0";""
"2014";"Torino";"1057";"CAREMA";"NICOLETTI ARREDAMENTI SNC";"VIA NAZIONALE 34";"M";"Non alimentare";"248";"NO";"0";"0";"0";"0";""
"2014";"Torino";"1059";"CARMAGNOLA";"CASALE GIOVANNI";"VIA RACCONIGI 90";"M";"Non alimentare";"980";"NO";"0";"0";"0";"0";""
"2014";"Torino";"1059";"CARMAGNOLA";"SANDRONE G. E C. SNC";"VIA GIOLITTI 10";"M";"Non alimentare";"265";"NO";"0";"0";"0";"0";""
"2014";"Torino";"1059";"CARMAGNOLA";"SVILUPPO DISCOUNT SPA";"PIAZZA MARTIRI 23";"M";"Misto";"450";"NO";"0";"0";"0";"0";""
"2014";"Torino";"1066";"CASTELLAMONTE";"BENNET S.P.A.";"VIA SANT AMAND 7";"G";"Misto";"3330";"SI";"0";"0";"0";"0";""
"2014";"Torino";"1078";"CHIERI";"DOMUS MARKET DI GATTI E C. SNC";"VIA BALBO 6";"M";"Non alimentare";"315";"NO";"0";"0";"0";"0";""
"2014";"Torino";"1078";"CHIERI";"SELFITALIA SRL";"STRADA PADANA INFERIORE 110";"M";"Non alimentare";"1500";"NO";"0";"0";"0";"1";""
"2014";"Torino";"1055";"CAPRIE";"CARELLO srl";"Via Industria 1";"M";"Non alimentare";"297";"NO";"0";"0";"0";"0";""
"2014";"Torino";"1059";"CARMAGNOLA";"RIVATTA LEGNAMI DI RIVATTA GIUSEPPE e C. SNC";"VICOLO BELLETTI 2";"M";"Non alimentare";"391";"NO";"0";"0";"0";"0";""
"2014";"Torino";"1059";"CARMAGNOLA";"ESSEPI EDILE SRL";"VIA PORINO 55";"M";"Non alimentare";"253";"NO";"0";"0";"0";"0";""
"2014";"Torino";"1062";"CASELETTE";"ROBEA S.A:S";"STRADA CONTESSA 101";"M";"Misto";"250";"NO";"0";"0";"0";"0";""
"2014";"Torino";"1063";"CASELLE TORINESE";"GALLERIE COMMERCIALI BENNET";"STRADA TORINO 23";"M";"Non alimentare";"481";"SI";"0";"0";"0";"1";""
"2014";"Torino";"1070";"CAVOUR";"SHOPPING SNC DI BRUNA ED ELENA MARTINI";"VIA PINEROLO 10";"M";"Misto";"479";"NO";"0";"0";"1";"0";""
"2014";"Torino";"1070";"CAVOUR";"COGNO ARREDAMENTI DI COGNO MARCO ED ENRICA & C SNC";"VIA PINEROLO 188";"M";"Non alimentare";"1150";"NO";"0";"0";"0";"0";""
"2014";"Torino";"1074";"CESANA TORINESE";"G.B.BLANCHET SRL";"VIA ROMA 2";"M";"Non alimentare";"345";"NO";"0";"0";"0";"0";""
"2014";"Torino";"1078";"CHIERI";"DICO SPA";"STRADA CAMBIANO 123";"M";"Misto";"758";"NO";"0";"0";"0";"0";""
"2014";"Torino";"1078";"CHIERI";"PAUL E CHICO VIDEOSOUND DI VARETTOE CAGNASSO";"VIA VITTORIO EMANUELE 52";"M";"Non alimentare";"305";"NO";"0";"0";"0";"0";""
"2014";"Torino";"1078";"CHIERI";"CHERUBIN DINO";"VIA VITTORIO EMANUELE 18";"M";"Non alimentare";"269";"NO";"0";"0";"0";"0";""
"2014";"Torino";"1078";"CHIERI";"G.S.C. SAS DI ANDREA ZHAO E C.";"VIA C.R. MONTELERA 51";"M";"Non alimentare";"619";"SI";"0";"0";"0";"0";""
"2014";"Torino";"1082";"CHIVASSO";"DIMAR  S.P.A.";"STRADALE TORINO 46";"M";"Misto";"1150";"NO";"0";"0";"0";"1";""
"2014";"Torino";"1082";"CHIVASSO";"MERKA TRADE S.R.L.";"STRADALE TORINO 46";"M";"Non alimentare";"420";"NO";"0";"0";"0";"0";""
"2014";"Torino";"1059";"CARMAGNOLA";"M. P. ELETTRONICA Snc";"VIA GOBETTI 21";"M";"Non alimentare";"446";"NO";"0";"0";"0";"0";""
"2014";"Torino";"1059";"CARMAGNOLA";"MATERIALI EDILI PIUMATTI SAS";"VIA CARIGNANO 2";"M";"Non alimentare";"265";"NO";"0";"0";"0";"0";""
"2014";"Torino";"1059";"CARMAGNOLA";"SANTA RITA 2005 SAS";"Via Sommariva 121";"M";"Non alimentare";"1500";"NO";"0";"1";"0";"0";""
"2014";"Torino";"1063";"CASELLE TORINESE";"BENNET SPA";"STRADA TORINO 23";"G";"Misto";"4495";"SI";"0";"0";"0";"0";""
"2014";"Torino";"1066";"CASTELLAMONTE";"PIASTRELLIFICIO CANAVESANO DI SANTOPUOLI G.& C.";"FRAZIONE S. ANTONIO 155";"M";"Non alimentare";"355";"SI";"0";"0";"0";"0";""
"2014";"Torino";"1066";"CASTELLAMONTE";"R.D.L. SNC DI DALLA POZZA VALENTINA & C.";"VIA C. BOTTA 82";"M";"Misto";"249";"NO";"0";"0";"0";"0";""
"2014";"Torino";"1076";"CHIANOCCO";"SIBILLE EMILIO";"FRAZIONE VERNETTO 113";"M";"Non alimentare";"160";"NO";"0";"0";"0";"0";""
"2014";"Torino";"1078";"CHIERI";"MAGAZZINI MONTELLO SPA";"VIA C.R.MONTELERA 51";"M";"Non alimentare";"2476";"SI";"0";"0";"0";"0";""
"2014";"Torino";"1078";"CHIERI";"ARCOBALENO DI BUCCOLIERO SALVATORE E C. sas";"C.SO MATTEOTTI 67";"M";"Non alimentare";"276";"NO";"0";"0";"0";"0";""
"2014";"Torino";"1078";"CHIERI";"DEICHMANN CALZATURE SRL";"VIA POLESINE 2";"M";"Non alimentare";"401";"SI";"0";"0";"0";"0";""
"2014";"Torino";"1082";"CHIVASSO";"BEL.CO. S.N.C. di COVELLI Michele & C.";"VIA TORINO 84";"M";"Misto";"300";"NO";"0";"0";"0";"0";""
"2014";"Torino";"1059";"CARMAGNOLA";"IDROTERM";"VIA CESARE BATTISTI 7/A 7/6";"M";"Non alimentare";"641";"NO";"0";"0";"0";"0";""
"2014";"Torino";"1062";"CASELETTE";"MOBILIFICIO GIORDA";"REGIONE GRANGE 54";"M";"Non alimentare";"395";"NO";"0";"0";"0";"0";""
"2014";"Torino";"1063";"CASELLE TORINESE";"DEICHMANN CALZATURE SRL";"STRADA TORINO 23";"M";"Non alimentare";"290";"SI";"0";"0";"0";"0";""
"2014";"Torino";"1068";"CASTIGLIONE TORINESE";"BORELLO MARKET SAS";"VIA TORINO 22";"M";"Misto";"557";"NO";"0";"0";"0";"0";""
"2014";"Torino";"1078";"CHIERI";"U.B.C. UNION BROKER CONSULTING SRL";"C.SO TORINO 39";"M";"Non alimentare";"341";"NO";"0";"0";"0";"0";""
"2014";"Torino";"1078";"CHIERI";"BOREVA SRL";"VIA BUSCHETTI 4";"M";"Misto";"1199";"NO";"0";"0";"0";"0";""
"2014";"Torino";"1078";"CHIERI";"GARDEN E GARDEN SRL";"VIA BOGINO 14";"M";"Misto";"1550";"NO";"0";"0";"0";"0";""
"2014";"Torino";"1082";"CHIVASSO";"NOVA COOP SOC.COOP ARL";"C.SO GALILEO FERRARIS 191";"M";"Misto";"2170";"SI";"0";"0";"0";"0";""
"2014";"Torino";"1082";"CHIVASSO";"BILLA AKTIENGESELLSCHSFT";"C.SO G. FERRARIS ANG. VIA DE GASPERI";"M";"Misto";"595";"NO";"0";"0";"0";"0";""
"2014";"Torino";"1058";"CARIGNANO";"LIDL ITALIA SRL";"VIA SALOTTO 116";"M";"Misto";"899";"NO";"0";"0";"0";"0";""
"2014";"Torino";"1059";"CARMAGNOLA";"NOVA COOP";"Via del Porto 21";"M";"Misto";"960";"SI";"0";"0";"0";"0";""
"2014";"Torino";"1063";"CASELLE TORINESE";"BEAUMANOIR ITALIA SRL";"STRADA TORINO 23";"M";"Non alimentare";"450";"SI";"0";"0";"0";"0";""
"2014";"Torino";"1066";"CASTELLAMONTE";"EVA SRL";"VIA SAINT AMAND 7";"M";"Non alimentare";"201";"SI";"0";"0";"0";"1";""
"2014";"Torino";"1078";"CHIERI";"TRE.BI SRL";"STRADA BALDISSERO 3";"M";"Non alimentare";"309";"NO";"0";"0";"0";"0";""
"2014";"Torino";"1078";"CHIERI";"DE TOMMASO BRUNO E C. SNC";"VIALE FASANO 23";"M";"Non alimentare";"380";"NO";"0";"0";"0";"0";""
"2014";"Torino";"1078";"CHIERI";"GRUPPO COIN SPA";"VIA POLESINE 2";"M";"Non alimentare";"620";"SI";"0";"0";"0";"0";""
"2014";"Torino";"1082";"CHIVASSO";"G.C.S.  s.r.l.";"C.SO G. FERRARIS 136";"M";"Non alimentare";"1601";"NO";"0";"0";"0";"0";""
"2014";"Torino";"1082";"CHIVASSO";"FUORI PORTICI 35 DI MONTI SNC";"VIA TORINO 35";"M";"Non alimentare";"300";"NO";"0";"0";"0";"0";""
"2014";"Torino";"1059";"CARMAGNOLA";"CUCINE VARTULI SRL";"VIA TORINO 90/B";"M";"Non alimentare";"848";"NO";"0";"0";"0";"0";""
"2014";"Torino";"1062";"CASELETTE";"Soffietti Carlotta";"corso Susa 185";"M";"Non alimentare";"175";"NO";"0";"0";"0";"0";""
"2014";"Torino";"1063";"CASELLE TORINESE";"OVS S.P.A.";"STRADA TORINO 23";"M";"Non alimentare";"1131";"SI";"0";"0";"0";"1";""
"2014";"Torino";"1066";"CASTELLAMONTE";"FORMENTO E OLIVETTO SNC";"VIA C. BALBO 4";"M";"Non alimentare";"238";"NO";"0";"0";"0";"0";""
"2014";"Torino";"1076";"CHIANOCCO";"G.S.SPA";"FRAZIONE VERNETTO 10";"M";"Misto";"1497";"SI";"0";"0";"0";"0";""
"2014";"Torino";"1076";"CHIANOCCO";"SI.PA. SERVIZI s.r.l.";"FRAZ.VERNETTO 10";"M";"Non alimentare";"1152";"SI";"0";"0";"0";"0";""
"2014";"Torino";"1078";"CHIERI";"GS SPA";"VIALE FASANO 8";"M";"Misto";"1320";"SI";"0";"0";"0";"0";""
"2014";"Torino";"1078";"CHIERI";"C.E.C. SPA";"C.SO TORINO 78";"M";"Non alimentare";"345";"NO";"0";"0";"0";"0";""
"2014";"Torino";"1082";"CHIVASSO";"NEW DAY S.N.C. di Turini Ivano e Cena Giovanna";"Via Corti 3";"M";"Misto";"390";"NO";"0";"0";"0";"0";""
"2014";"Torino";"1110";"FROSSASCO";"ALL BIKE'S S.R.L.";"VIA TORINO 1/2";"M";"Non alimentare";"410";"NO";"0";"0";"0";"0";""
"2014";"Torino";"1112";"GASSINO TORINESE";"LAZZAROTTO EMILIO S.N.C.";"VIA CIRCONVALLAZIONE 1";"M";"Non alimentare";"300";"NO";"0";"0";"0";"0";""
"2014";"Torino";"1120";"GRUGLIASCO";"G.S.SPA";"VIA SPANNA 3";"M";"Misto";"1053";"SI";"0";"0";"0";"0";""
"2014";"Torino";"1120";"GRUGLIASCO";"PULL & BEAR SRL";"VIA CREA 10  UO. 205/206";"M";"Non alimentare";"473";"SI";"0";"0";"0";"0";""
"2014";"Torino";"1120";"GRUGLIASCO";"STRADIVARIUS ITALIA SRL";"VIA CREA 10 UO 281/282";"M";"Non alimentare";"340";"SI";"0";"0";"0";"0";""
"2014";"Torino";"1128";"LANZO TORINESE";"AGRARIA IL GIRASOLE DI BERTAGLIA MARIA GRAZIA";"VIA CAFASSE 2";"M";"Non alimentare";"247";"NO";"0";"0";"0";"0";""
"2014";"Torino";"1156";"MONCALIERI";"INTERCAR s.p.a.";"corso Trieste 14";"M";"Non alimentare";"252";"NO";"0";"0";"0";"0";""
"2014";"Torino";"1156";"MONCALIERI";"LEROY MERLIN ITALIA S.R.L.";"via Achille Grandi 6 int.8";"M";"Non alimentare";"2498";"NO";"0";"0";"0";"0";""
"2014";"Torino";"1161";"MONTANARO";"TRIADE s.n.c. di BASSINO Elena  e ANESE Roberta";"VIA CESARE BATTISTI 52";"M";"Misto";"390";"NO";"0";"0";"0";"0";""
"2014";"Torino";"1164";"NICHELINO";"CENTRO MODA ANNA MUSSO DI BARAVALLE SILVANA";"Via Torino 25/A";"M";"Non alimentare";"700";"NO";"0";"0";"0";"0";""
"2014";"Torino";"1171";"ORBASSANO";"Mobili Fratelli Spinello O. e G. S.n.c.";"Via Giordano Bruno 13";"M";"Non alimentare";"540";"NO";"0";"0";"0";"0";""
"2014";"Torino";"1173";"OSASCO";"FG RETAIL OSASCO SRL";"VIA PINEROLO 13";"M";"Misto";"1410";"NO";"0";"0";"0";"0";""
"2014";"Torino";"1181";"PAVONE CANAVESE";"Game7Atlhletics S.p.a.";"VIA CIRCONVALLAZIONE 95/34";"M";"Non alimentare";"824";"SI";"0";"0";"0";"0";""
"2014";"Torino";"1181";"PAVONE CANAVESE";"COMPAR S.P.A.";"VIA CIRCONVALLAZIONE 95/33";"M";"Non alimentare";"399";"SI";"0";"0";"0";"0";""
"2014";"Torino";"1184";"PEROSA ARGENTINA";"BARISAN SNC di Barisan Diego e Roberto";"Localita' San Sebastiano 4";"M";"Non alimentare";"517";"NO";"0";"0";"0";"0";""
"2014";"Torino";"1184";"PEROSA ARGENTINA";"BINELLI Claudia";"Localita' San Sebastiano 2";"M";"Non alimentare";"156";"NO";"0";"0";"0";"0";""
"2014";"Torino";"1191";"PINEROLO";"ALBERGIAN S.R.L.";"C.so Torino 85";"M";"Misto";"510";"NO";"0";"0";"0";"0";""
"2014";"Torino";"1082";"CHIVASSO";"S.S.C.SOCIETA' SVILUPPO COMMERCIALE s.r.l.";"VIA GERBIDO 15";"M";"Misto";"2500";"NO";"0";"0";"0";"0";""
"2014";"Torino";"1082";"CHIVASSO";"GENERAL STORE S.R.L.";"VIA DEI BERSAGLIERI S.N.C.";"M";"Misto";"650";"NO";"0";"0";"0";"0";""
"2014";"Torino";"1086";"CIRIE'";"BENNET S.P.A.";"VIA BATTITORE 100";"G";"Misto";"4300";"SI";"0";"0";"0";"0";""
"2014";"Torino";"1090";"COLLEGNO";"BRAGHIN OLIARO SAS";"Via Richard Oriente 5";"M";"Non alimentare";"1004";"NO";"0";"0";"0";"0";""
"2014";"Torino";"1090";"COLLEGNO";"NUME SRL";"Via Torino 184/A";"M";"Misto";"400";"NO";"0";"0";"0";"0";""
"2014";"Torino";"1090";"COLLEGNO";"SEKI s.r.l.";"via torino pianezza 148";"M";"Non alimentare";"1005";"SI";"0";"0";"0";"0";""
"2014";"Torino";"1090";"COLLEGNO";"PITTAROSSO SPA";"PIAZZA TRENTIN 1";"M";"Non alimentare";"1100";"SI";"1";"0";"0";"0";""
"2014";"Torino";"1097";"CUMIANA";"SPESA SI SRL";"STRADA PINEROLO 42";"M";"Misto";"1500";"NO";"0";"0";"0";"0";""
"2014";"Torino";"1097";"CUMIANA";"AUTOSALONE RUFFINATTO S.R.L.";"STRADA TORINO 19";"M";"Non alimentare";"1150";"NO";"0";"0";"0";"0";""
"2014";"Torino";"1098";"CUORGNE'";"NOVA COOP SC";"VIA SALASSA 7";"G";"Misto";"3638";"SI";"0";"0";"0";"0";""
"2014";"Torino";"1101";"FAVRIA";"ENO DRINK DI FERRERO GIOVANNI E C. SNC";"VIA L.TARIZZO 13";"M";"Misto";"361";"NO";"0";"0";"0";"0";""
"2014";"Torino";"1112";"GASSINO TORINESE";"BORELLO MARIA LUISA";"VIA CIRCONVALLAZIONE 30";"M";"Misto";"395";"NO";"0";"0";"0";"0";""
"2014";"Torino";"1120";"GRUGLIASCO";"SOCIETA' SVILUPPO COMMERCIALE SRL";"VIA CREA 10";"G";"Misto";"11959";"SI";"0";"0";"0";"0";""
"2014";"Torino";"1120";"GRUGLIASCO";"L' ECONOMICA SAS";"VIA BARACCA 55";"M";"Non alimentare";"400";"NO";"0";"0";"0";"0";""
"2014";"Torino";"1125";"IVREA";"NUME SRL";"C.SO VERCELLI 109";"M";"Misto";"670";"NO";"0";"0";"0";"0";""
"2014";"Torino";"1127";"LA LOGGIA";"DIMAR SPA";"STR. CARIGNANO ANG. VIA CAMPASSI";"G";"Misto";"1722";"SI";"0";"0";"0";"0";""
"2014";"Torino";"1146";"MATHI";"LA CANAVESANA SNC DI SOPETTI e MICHIARDI SNC";"VIA PIAVE 22";"M";"Misto";"160";"NO";"0";"0";"0";"0";""
"2014";"Torino";"1156";"MONCALIERI";"JI YUMEI";"Via Sestriere 8";"M";"Misto";"385";"NO";"0";"0";"0";"0";""
